key,site,transect,img_name,MDS1,MDS2,richness,Shannon,Simpson,Pielou,soft_sediment,shell_debris,cobble,pebble,hard_substrate,anthro_substrate,unknown,filamentous_brown,sargassum,sugar_kelp,green_algae,textured_kelp,other_brown_kelp,red_algae,coralline_algae,kelp_bryozoan,sessile_invert,mobile_invert
6_1,6,1,2022_8_15_09-59-38_704.jpg,0.544756924,1.071764859,6,1.180347925,0.587287012,0.65876472,0,0,1,0,3,0,8,0,7,0,59,0,0,21,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_552.jpg,0.108643186,1.063939516,5,1.35292461,0.676729864,0.840619324,0,0,0,0,0,0,8,0,12,8,46,0,0,17,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_192.jpg,-0.677442107,-0.203114834,10,1.557886187,0.6556,0.676581374,8,2,5,8,4,0,1,0,11,56,2,0,0,3,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_312.jpg,-0.715405883,0.286713841,9,1.696107789,0.7822,0.771931921,1,8,1,1,0,0,2,0,17,25,32,0,0,13,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_544.jpg,0.015917467,0.824179748,8,1.766102915,0.7956,0.849315972,0,0,4,5,1,0,22,0,14,8,33,0,0,13,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_520.jpg,-0.756547909,0.513996851,5,1.213564168,0.6396,0.754029813,0,0,0,0,0,0,8,0,1,21,53,0,0,17,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_600.jpg,0.068531138,1.169945968,8,1.487838914,0.705320248,0.715499274,0,1,3,3,0,0,14,0,40,0,21,0,0,5,1,0,0,0
6_1,6,1,2022_8_15_09-59-38_168.jpg,-0.982248192,-0.581441764,4,0.36679418,0.168350168,0.264586072,7,1,0,0,0,0,1,0,0,90,0,0,0,0,0,0,0,1
6_1,6,1,2022_8_15_09-59-38_224.jpg,-0.585615937,-0.412666289,9,1.679944698,0.719948985,0.764575781,0,0,8,0,4,0,10,0,3,47,4,0,14,4,3,0,0,0
6_1,6,1,2022_8_15_09-59-38_464.jpg,-0.735724228,0.325817677,7,1.668337547,0.7884,0.8573559,0,0,0,0,1,0,13,0,15,28,28,0,3,12,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_488.jpg,0.378689482,1.172530267,5,1.17486683,0.6066,0.729985805,0,0,1,0,0,0,16,0,12,0,58,0,0,13,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_360.jpg,-0.911867418,0.309346489,6,1.498736542,0.743343195,0.836460791,0,0,0,0,2,0,12,0,8,20,9,0,0,0,1,0,0,5
6_1,6,1,2022_8_15_09-59-38_72.jpg,-0.117428084,0.59805092,7,1.70034207,0.778,0.873802971,32,30,7,7,0,0,9,0,0,0,9,0,0,6,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_624.jpg,-0.594784747,0.651314022,6,1.609933067,0.779,0.898520753,0,0,2,0,0,0,16,0,20,15,34,0,0,13,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_432.jpg,-0.942111499,0.339011647,5,1.435113417,0.7374,0.891686101,0,0,0,0,0,0,8,0,35,26,25,0,0,6,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_560.jpg,0.441606673,1.141839093,4,0.882194614,0.4882,0.636368897,0,1,0,0,0,0,13,0,0,0,68,0,0,18,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_664.jpg,-0.626594944,0.315254857,8,1.815236213,0.813386389,0.872944094,0,1,5,7,0,0,12,0,25,25,18,0,0,6,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_80.jpg,0.08281621,0.497375572,7,1.796470774,0.8166,0.923203353,23,22,7,5,0,0,13,0,0,0,7,0,0,23,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_384.jpg,0.346981351,0.860117471,8,1.670119078,0.775180055,0.803157504,0,1,5,0,0,0,22,0,11,3,19,0,0,32,2,0,0,1
6_1,6,1,2022_8_15_09-59-38_24.jpg,-0.457639832,0.792879638,7,1.124526419,0.5204,0.577892263,1,15,2,6,0,0,67,0,0,5,4,0,0,0,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_616.jpg,-0.719608738,0.522090665,7,1.507048868,0.733,0.774469915,0,1,0,0,0,0,5,2,8,20,40,0,0,24,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_32.jpg,-0.528742714,-0.028808381,6,1.498123581,0.7458,0.836118691,24,23,4,2,0,0,11,0,0,36,0,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_112.jpg,-0.815429128,-0.375334391,6,0.798973595,0.3632,0.445915654,1,5,0,8,0,0,6,0,0,79,0,0,0,1,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_336.jpg,-0.434126732,-0.44962622,8,1.250775055,0.5784,0.601495656,1,2,0,2,0,0,1,0,0,62,7,13,0,12,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_184.jpg,-0.499426585,0.038207044,10,1.686055067,0.746527778,0.732244412,3,2,2,2,1,0,28,0,8,37,4,0,0,9,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_304.jpg,-0.214892999,0.074212747,7,1.610326248,0.767290249,0.82754399,0,1,0,3,0,0,15,0,0,25,9,5,0,26,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_40.jpg,-0.618304862,-0.210782092,6,1.247747045,0.605856545,0.696380885,5,18,2,5,0,0,11,0,0,58,0,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_24.jpg,-0.095045812,0.546106394,9,1.81577251,0.8048,0.826393682,16,31,4,7,0,0,16,0,0,1,20,3,0,2,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_376.jpg,-0.7891633,-0.36022416,8,0.922095853,0.3952,0.443434371,3,7,1,7,0,0,1,0,0,77,1,0,0,3,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_120.jpg,-0.826773542,-0.276477978,8,1.065969789,0.4852,0.512623109,12,4,1,9,0,0,1,0,1,70,2,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_80.jpg,-0.649448013,-0.190931543,6,1.306782766,0.6346,0.729329348,3,22,8,6,0,0,6,0,0,55,0,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_128.jpg,-0.585292755,-0.174058978,7,1.343308519,0.618916437,0.690324021,8,12,1,11,0,0,5,0,0,58,0,0,0,4,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_320.jpg,0.141791853,0.661470773,8,1.593964085,0.7472,0.766534694,2,12,3,1,0,0,12,0,0,4,37,0,0,29,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_424.jpg,-0.738005788,-0.066052818,6,1.200919205,0.6328,0.67024577,0,1,0,0,0,0,5,0,1,51,12,0,0,30,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_208.jpg,-0.574041538,0.317508228,8,1.659553782,0.783797572,0.798076671,0,1,2,1,0,0,23,0,26,26,6,0,0,14,0,0,0,1
6_2,6,2,2022_8_15_10-21-13_240.jpg,-0.338728777,0.474705064,7,1.571828252,0.7584,0.807759933,0,0,8,0,1,0,16,0,1,19,17,0,0,38,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_400.jpg,-0.249953959,-0.332402348,9,1.709845115,0.763431903,0.778184048,1,5,0,4,3,0,2,0,0,38,22,15,0,8,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_416.jpg,-0.461116238,-0.384613052,8,1.313795915,0.5676,0.631802284,4,2,0,3,0,0,5,0,0,64,5,10,0,7,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_408.jpg,-0.607285986,-0.197948669,8,1.341960559,0.5796,0.645346615,6,5,2,3,0,0,10,0,0,63,6,0,0,5,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_440.jpg,-0.246038828,0.278894168,9,1.788494547,0.802979288,0.813978947,2,7,1,2,0,0,22,0,3,20,14,0,0,28,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_200.jpg,-0.605294185,-0.043826108,9,1.648855482,0.723448563,0.750426469,1,3,4,3,0,0,17,0,12,46,6,0,0,6,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_272.jpg,-0.811597675,0.239544079,10,1.888853053,0.810495627,0.820318458,0,1,3,1,0,0,13,0,26,28,8,0,8,4,6,0,0,0
6_2,6,2,2022_8_15_10-21-13_256.jpg,-0.755714428,0.099892803,9,1.614854958,0.743597592,0.734952164,0,1,1,2,2,0,8,0,11,37,30,0,0,7,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_368.jpg,-0.234606525,-0.330670922,10,1.715042308,0.7432,0.744833411,6,8,0,6,1,0,9,0,3,44,2,20,0,1,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_136.jpg,-0.64571642,-0.156965467,8,1.463274704,0.6708,0.703686387,11,20,5,4,0,0,3,0,1,52,4,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_216.jpg,-0.502483747,0.316295301,7,1.766916343,0.8128,0.90801538,0,0,7,2,0,0,17,0,9,26,22,0,0,17,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_296.jpg,-0.386671026,0.211511981,10,1.778656141,0.77802973,0.772460547,1,1,2,8,0,0,5,0,2,21,4,0,0,18,1,0,0,0
6_2,6,2,2022_8_15_10-21-13_360.jpg,-0.621264846,-0.241898593,6,1.200596618,0.554637282,0.670065731,8,10,0,8,0,0,4,0,0,64,0,0,0,5,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_280.jpg,-0.108726519,0.803375615,7,1.732237846,0.800094518,0.890194157,0,0,2,5,0,0,22,0,15,9,27,0,0,12,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_168.jpg,-0.761439698,-0.3950173,6,0.874784092,0.4158,0.488226298,8,2,2,0,0,0,12,0,0,75,1,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_176.jpg,-0.407532713,0.08508862,8,1.822104955,0.800499792,0.876247261,9,3,9,0,0,0,22,0,6,33,6,0,0,10,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_432.jpg,0.492606887,0.907963071,7,1.235827573,0.5852,0.635089741,3,1,2,0,0,0,16,0,6,0,11,0,0,61,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_48.jpg,-0.760820315,-0.423405534,7,0.829922324,0.367105397,0.426495707,6,4,1,1,0,0,8,0,0,78,0,0,0,1,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_328.jpg,-0.309195992,-0.105050806,8,1.71359619,0.7618,0.824065575,5,10,0,2,0,0,10,0,0,41,6,6,0,20,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_288.jpg,-0.560297259,0.195218593,8,1.556680881,0.756852552,0.748605262,0,1,0,1,0,0,19,2,0,32,21,0,0,15,1,0,0,0
6_2,6,2,2022_8_15_10-21-13_312.jpg,0.16146079,0.828270919,5,1.223831813,0.6258,0.760409459,0,2,0,0,0,0,13,0,0,12,17,0,0,56,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_104.jpg,-0.827372698,-0.360627236,5,0.787379991,0.3754,0.489226695,4,1,0,8,0,0,9,0,0,78,0,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_0.jpg,-0.16010784,0.633511978,7,1.653215123,0.7624,0.849584511,9,40,3,11,0,0,18,0,0,0,15,0,0,4,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_392.jpg,-0.80227371,-0.454612206,6,0.761334729,0.3472,0.424909003,3,9,0,0,0,0,6,0,1,80,0,0,0,1,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_248.jpg,-0.685411911,0.249877086,7,1.671812409,0.789511274,0.859141626,0,0,3,0,1,0,12,0,24,30,17,0,0,12,0,0,0,1
6_2,6,2,2022_8_15_10-21-13_232.jpg,0.235355156,0.876227674,7,1.567879198,0.7478,0.805730521,0,0,3,0,1,0,11,0,10,9,29,0,0,37,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_8.jpg,-0.151671982,0.65224452,7,1.595262118,0.755726781,0.819802558,11,37,3,17,0,0,23,0,0,0,5,0,0,2,0,0,0,2
6_2,6,2,2022_8_15_10-21-13_192.jpg,-0.709116547,0.243643453,9,1.887719179,0.8224,0.859138023,0,3,2,0,2,0,17,0,9,28,16,0,18,5,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_72.jpg,-0.945290625,-0.543363861,4,0.447326474,0.2026,0.322677843,4,6,0,0,0,0,1,0,0,89,0,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_88.jpg,-0.818698123,-0.377901366,5,0.815958124,0.3778,0.506983288,3,7,0,8,0,0,4,0,0,78,0,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_56.jpg,-0.440788425,-0.048872085,7,1.647384685,0.752,0.846588259,9,20,5,8,0,0,11,0,0,42,0,0,0,5,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_344.jpg,-0.478501547,-0.295492733,7,1.285456182,0.5922,0.660593801,2,12,0,2,0,0,6,0,0,61,0,5,0,12,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_64.jpg,-0.940434286,-0.547474456,4,0.428048275,0.1862,0.308771562,2,5,0,0,0,0,3,0,0,90,0,0,0,0,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_96.jpg,-0.863983093,-0.406783834,7,0.761804068,0.32,0.391489848,2,3,3,7,0,0,2,0,0,82,0,0,0,1,0,0,0,0
6_2,6,2,2022_8_15_10-21-13_264.jpg,-0.559805079,-0.030323731,10,1.641868874,0.725,0.713054592,1,1,4,5,0,0,6,0,10,45,4,0,0,23,1,0,0,0
6_2,6,2,2022_8_15_10-21-13_352.jpg,-0.63901323,-0.164232567,7,1.273741936,0.6136,0.654573869,1,13,0,3,0,0,1,0,0,58,8,0,0,16,0,0,0,0
6_3,6,3,2022_8_15_10-53-49_168.jpg,-0.423296454,-0.478552227,6,1.277580884,0.6082,0.713031468,6,10,6,3,0,0,0,0,0,59,0,16,0,0,0,0,0,0
6_3,6,3,2022_8_15_10-53-49_184.jpg,-0.928606324,-0.565042733,6,0.537820581,0.2216,0.300163382,1,2,1,5,3,0,0,0,0,88,0,0,0,0,0,0,0,0
6_3,6,3,2022_8_15_10-53-49_248.jpg,-0.073290861,0.258629363,10,1.990094035,0.836855452,0.864286858,9,12,2,12,2,0,11,2,0,13,2,0,0,26,0,0,0,0
6_3,6,3,2022_8_15_10-53-49_608.jpg,-0.552941624,-0.030481597,7,1.483971095,0.725,0.762610286,11,31,0,9,0,0,8,0,0,39,1,0,0,1,0,0,0,0
6_3,6,3,2022_8_15_10-53-49_40.jpg,0.49568487,0.081293387,9,1.443519005,0.665850423,0.656973811,3,2,2,49,0,0,2,0,0,4,2,28,0,7,0,0,0,1
