"sum","SU","key","site","transect","img_name","MDS1","MDS2","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","kelp_holdfast","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert"
1,565,"4_2","4","2","2022_10_10_10-10-25_384.jpg",0.443326759636676,-0.489596223436956,0,18,2,8,18,0,0,0,0,0,6,0,40,0,2,0,0,0,4
1,570,"4_2","4","2","2022_10_10_10-10-25_416.jpg",1.13561411161119,-0.632489933824326,0,0,0,0,22,0,0,22,0,0,0,0,52,0,2,0,0,0,0
1,579,"4_2","4","2","2022_10_10_10-10-25_480.jpg",0.913304715967376,-0.738338459897646,0,0,0,0,20,0,2,8,0,0,4,0,64,0,0,0,0,0,2
1,564,"4_2","4","2","2022_10_10_10-10-25_376.jpg",0.526185067323762,-0.594669969583245,6,8,0,0,6,0,4,2,0,0,6,0,66,0,2,0,0,0,0
1,657,"5_1","5","1","2022_9_26_13-11-07_552.jpg",0.719860914271787,0.0701076364876103,0,1,12,0,3,0,26,4,0,0,0,1,31,0,14,0,0,0,1
1,671,"5_1","5","1","2022_9_26_13-11-07_648.jpg",-0.778319807993979,0.045702194398687,0,1,0,0,0,0,4,0,0,0,31,11,0,0,9,0,0,0,0
1,646,"5_1","5","1","2022_9_26_13-11-07_48.jpg",-0.514173761472787,-0.152207930987608,0,13,0,0,0,0,8,0,0,1,50,3,0,0,23,0,1,0,0
1,659,"5_1","5","1","2022_9_26_13-11-07_560.jpg",0.165768428979335,-0.343200288970406,1,0,0,0,1,0,11,0,0,0,23,0,31,0,23,0,0,0,0
1,680,"5_1","5","1","2022_9_26_13-11-07_72.jpg",0.164382935900539,0.448969450634758,2,20,3,2,3,0,12,8,0,0,4,7,0,0,37,0,0,0,2
1,603,"5_1","5","1","2022_9_26_13-11-07_160.jpg",0.61943345886857,0.795641468727227,0,1,1,0,1,0,19,9,0,0,1,1,0,0,37,0,0,0,0
1,691,"5_1","5","1","2022_9_26_13-11-07_88.jpg",-0.663090342464818,0.326090823504899,0,0,0,0,0,2,22,0,0,23,29,0,0,0,22,0,0,0,0
1,605,"5_1","5","1","2022_9_26_13-11-07_176.jpg",0.496380194030199,0.373249499677059,0,0,10,0,9,0,19,4,0,0,6,4,8,0,25,2,0,0,0
1,641,"5_1","5","1","2022_9_26_13-11-07_448.jpg",-0.540366874718181,0.0285532480053171,1,6,5,34,11,0,3,0,0,0,36,0,0,0,2,0,0,1,0
1,638,"5_1","5","1","2022_9_26_13-11-07_416.jpg",0.185384655267766,-0.228721407278728,0,0,2,0,11,0,14,2,0,0,21,0,21,0,22,0,0,0,4
1,629,"5_1","5","1","2022_9_26_13-11-07_352.jpg",-0.412567597457142,1.04022542525722,0,8,9,73,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1,624,"5_1","5","1","2022_9_26_13-11-07_32.jpg",-0.490549637746062,-0.0174478154211871,0,36,1,2,0,0,4,0,0,0,34,0,0,0,19,0,0,0,0
1,650,"5_1","5","1","2022_9_26_13-11-07_496.jpg",0.890422375287597,-0.086753870009417,0,1,0,0,0,0,1,2,0,0,6,0,36,0,53,0,0,0,0
1,672,"5_1","5","1","2022_9_26_13-11-07_656.jpg",0.236867738675742,0.642666419711587,0,6,2,13,7,0,17,6,0,0,0,22,0,0,11,1,0,0,1
1,610,"5_1","5","1","2022_9_26_13-11-07_216.jpg",0.375414481390028,0.0581140118701174,3,22,0,3,9,0,10,0,0,0,1,2,17,0,16,1,0,0,1
1,606,"5_1","5","1","2022_9_26_13-11-07_184.jpg",0.594349470960642,0.524329069196366,2,3,1,1,6,0,18,0,0,0,1,3,6,0,52,0,1,0,1
1,608,"5_1","5","1","2022_9_26_13-11-07_200.jpg",0.050123923727845,0.162222131837648,0,1,5,0,3,1,24,1,0,0,17,0,6,0,23,1,1,1,0
1,655,"5_1","5","1","2022_9_26_13-11-07_536.jpg",0.667775835823369,0.163294787435148,0,0,6,0,0,0,4,0,0,0,6,0,20,0,34,0,0,0,0
1,665,"5_1","5","1","2022_9_26_13-11-07_608.jpg",0.899225222143299,-0.828495095633977,0,0,12,0,0,0,0,0,0,0,0,0,81,0,3,0,0,0,0
1,637,"5_1","5","1","2022_9_26_13-11-07_408.jpg",0.176825329570908,-0.479896101286293,0,0,1,0,7,0,4,1,0,0,28,0,39,0,19,0,0,0,0
1,645,"5_1","5","1","2022_9_26_13-11-07_472.jpg",0.0249846325705794,0.0849153132281921,3,6,6,17,1,0,3,0,0,0,15,0,12,0,26,0,1,0,0
1,661,"5_1","5","1","2022_9_26_13-11-07_576.jpg",-0.291089990326757,0.191147781658398,0,0,0,6,4,0,6,0,1,0,20,10,1,0,20,0,2,0,0
1,681,"5_1","5","1","2022_9_26_13-11-07_720.jpg",0.442133007743612,0.0051456201250744,2,1,0,0,4,0,13,0,0,0,7,10,23,0,14,0,0,0,0
1,630,"5_1","5","1","2022_9_26_13-11-07_360.jpg",-0.122209664566318,1.10363861835936,2,0,2,49,0,0,43,0,0,0,1,0,0,0,3,0,0,0,0
1,617,"5_1","5","1","2022_9_26_13-11-07_264.jpg",0.104464489951766,0.584873927493255,3,9,13,24,3,0,26,0,0,0,0,1,0,0,15,0,0,0,0
1,620,"5_1","5","1","2022_9_26_13-11-07_288.jpg",0.334306219121286,0.260979929827594,1,10,5,15,1,0,16,11,0,0,0,0,14,0,12,0,0,0,0
1,686,"5_1","5","1","2022_9_26_13-11-07_760.jpg",0.908274307851013,0.47194654984551,0,0,0,0,19,0,4,9,0,0,2,4,5,0,43,0,0,0,0
1,658,"5_1","5","1","2022_9_26_13-11-07_56.jpg",-0.937823935020728,-0.450921413696892,0,0,0,0,0,0,19,0,0,0,79,0,0,0,0,0,2,0,0
1,635,"5_1","5","1","2022_9_26_13-11-07_40.jpg",-0.689123355406569,-0.357217091055285,0,11,0,1,0,0,4,0,0,0,69,1,0,0,9,0,3,0,0
1,633,"5_1","5","1","2022_9_26_13-11-07_384.jpg",0.322579098416455,-0.672005988320595,1,8,0,5,0,0,0,0,0,0,14,0,68,0,3,0,0,0,0
1,618,"5_1","5","1","2022_9_26_13-11-07_272.jpg",-0.000137222478381199,0.0987504405555334,6,10,7,19,1,0,26,0,0,0,13,0,13,0,0,0,0,0,0
1,595,"5_1","5","1","2022_9_26_13-11-07_104.jpg",0.655269515987039,0.919086431460696,2,2,0,0,0,0,17,0,0,5,0,0,0,0,68,0,0,0,0
1,676,"5_1","5","1","2022_9_26_13-11-07_688.jpg",0.169345360965895,0.113022957334882,0,1,3,24,0,0,7,0,0,0,9,1,15,0,8,1,0,0,1
1,598,"5_1","5","1","2022_9_26_13-11-07_128.jpg",-0.148069198335599,0.00801289191052568,2,6,2,0,0,0,23,4,0,0,25,1,6,0,20,0,0,0,0
1,625,"5_1","5","1","2022_9_26_13-11-07_320.jpg",-0.349279083558398,0.43951082172319,0,1,3,38,0,0,3,0,0,0,16,1,5,0,10,0,2,0,0
1,669,"5_1","5","1","2022_9_26_13-11-07_64.jpg",-0.537652807371699,-0.17697258669212,1,20,0,3,0,0,6,0,0,0,53,1,0,0,13,0,2,0,0
1,678,"5_1","5","1","2022_9_26_13-11-07_704.jpg",0.39299798961947,0.153478686263591,0,1,2,12,2,0,18,0,0,0,4,3,19,0,10,0,0,0,0
1,673,"5_1","5","1","2022_9_26_13-11-07_664.jpg",0.320720280562544,-0.0101304603101558,0,7,2,16,0,0,17,1,0,0,4,4,28,0,5,0,2,0,0
1,643,"5_1","5","1","2022_9_26_13-11-07_464.jpg",-0.319829487357064,-0.030792548615041,0,4,8,13,3,0,8,1,0,0,37,0,3,0,16,0,0,0,1
1,623,"5_1","5","1","2022_9_26_13-11-07_312.jpg",0.214634185798083,0.100425176044582,0,1,10,24,0,0,6,0,0,0,10,2,21,0,17,0,0,2,0
1,690,"5_1","5","1","2022_9_26_13-11-07_80.jpg",-0.41504228888478,-0.0578687904827299,0,12,2,0,0,0,8,0,0,0,35,0,0,0,38,0,3,0,0
1,599,"5_1","5","1","2022_9_26_13-11-07_136.jpg",-0.45548027950773,0.443858755343025,0,0,1,0,0,2,20,6,0,0,23,2,0,0,46,0,0,0,0
1,607,"5_1","5","1","2022_9_26_13-11-07_192.jpg",0.560224484842163,0.716190752620442,0,1,4,1,0,0,17,3,0,0,3,1,3,0,53,0,8,0,0
1,668,"5_1","5","1","2022_9_26_13-11-07_632.jpg",-0.0826100827304412,-0.178477532952746,0,0,1,0,0,0,23,0,0,0,29,2,14,0,21,0,0,0,0
1,653,"5_1","5","1","2022_9_26_13-11-07_520.jpg",-0.103495079451241,-0.453797355416462,0,3,1,0,0,0,9,2,0,0,42,1,30,0,7,0,0,0,0
1,679,"5_1","5","1","2022_9_26_13-11-07_712.jpg",0.523155724039618,0.419354412094496,2,0,1,3,5,0,16,0,0,0,4,4,9,0,41,0,0,0,0
1,621,"5_1","5","1","2022_9_26_13-11-07_296.jpg",0.0465985694989862,0.680481895436017,5,4,9,44,0,0,9,2,0,0,0,1,5,0,6,0,0,0,1
1,670,"5_1","5","1","2022_9_26_13-11-07_640.jpg",0.123566040261813,-0.564822315310331,0,0,0,0,5,0,16,0,0,0,15,1,17,0,1,0,0,0,1
1,631,"5_1","5","1","2022_9_26_13-11-07_368.jpg",0.454507353972258,-0.03268279658531,4,11,0,28,0,0,7,0,0,0,0,0,36,0,11,0,0,0,0
1,649,"5_1","5","1","2022_9_26_13-11-07_496.jpg",0.890422375287597,-0.086753870009417,0,1,0,0,0,0,1,2,0,0,6,0,36,0,53,0,0,0,0
1,747,"5_2","5","2","2022_9_26_13-33-08_488.jpg",0.707886533907499,-0.136535208808373,0,0,0,0,0,0,24,0,0,0,4,2,38,0,10,0,0,0,0
1,699,"5_2","5","2","2022_9_26_13-33-08_144.jpg",-0.339843300028497,0.848396256007419,0,24,8,40,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4
1,723,"5_2","5","2","2022_9_26_13-33-08_32.jpg",0.232228854502127,-0.506975047917826,0,11,0,7,0,0,7,0,0,0,15,0,48,0,0,0,0,0,0
1,725,"5_2","5","2","2022_9_26_13-33-08_328.jpg",0.378577787976312,0.591878095864941,2,0,21,35,5,0,18,0,0,0,0,2,8,0,5,0,0,2,0
1,767,"5_2","5","2","2022_9_26_13-33-08_88.jpg",-0.256180169239698,-0.163011992726463,4,16,0,0,11,0,18,0,0,0,25,0,0,0,3,0,0,4,0
1,740,"5_2","5","2","2022_9_26_13-33-08_440.jpg",0.206290394778586,0.246193450163923,14,10,2,32,0,0,12,0,0,0,2,2,16,0,8,0,0,0,0
1,749,"5_2","5","2","2022_9_26_13-33-08_504.jpg",-0.148974459892693,0.80364411722803,0,2,4,52,0,0,18,0,0,0,6,0,0,0,10,0,0,0,0
1,742,"5_2","5","2","2022_9_26_13-33-08_456.jpg",0.53486236309612,0.341471801282231,0,2,4,18,10,0,16,2,0,0,0,0,14,0,30,0,0,0,0
1,701,"5_2","5","2","2022_9_26_13-33-08_16.jpg",-0.247521449944118,0.424300114769468,7,41,0,16,0,0,8,0,0,0,9,0,0,0,8,0,3,0,0
1,758,"5_2","5","2","2022_9_26_13-33-08_568.jpg",-0.0853333624811642,0.0425164826188163,2,8,4,46,0,0,6,0,0,0,16,2,14,0,2,0,0,0,0
1,712,"5_2","5","2","2022_9_26_13-33-08_24.jpg",0.0314329481737414,0.117576011715992,6,27,1,15,0,0,17,0,0,0,9,1,12,0,3,0,0,0,0
1,730,"5_2","5","2","2022_9_26_13-33-08_368.jpg",0.736365062522617,0.311206186707517,0,0,22,10,0,0,4,18,0,0,0,0,20,0,20,0,0,0,0
1,753,"5_2","5","2","2022_9_26_13-33-08_536.jpg",-0.330540379673475,1.08144450356123,1,1,19,59,0,0,8,0,0,0,1,0,0,0,2,0,0,0,4
1,743,"5_2","5","2","2022_9_26_13-33-08_464.jpg",-0.139302187616635,0.462315956915777,0,4,2,36,0,0,24,2,0,0,12,4,4,0,8,0,0,0,0
1,703,"5_2","5","2","2022_9_26_13-33-08_168.jpg",-0.0846195028732236,-0.0811665567932616,0,6,12,12,0,0,0,0,0,0,24,0,14,0,26,0,0,0,0
1,737,"5_2","5","2","2022_9_26_13-33-08_416.jpg",-0.419561339298182,-0.120888529323589,6,0,0,16,10,0,2,0,0,0,46,2,0,0,18,0,0,0,0
1,694,"5_2","5","2","2022_9_26_13-33-08_104.jpg",0.522591396589868,-0.371498131989129,1,19,1,2,0,0,19,0,0,0,0,2,48,0,1,0,0,0,0
1,760,"5_2","5","2","2022_9_26_13-33-08_584.jpg",-0.011946852685019,0.105734735318306,10,6,4,30,0,0,12,0,0,0,14,2,14,0,4,0,2,0,0
1,693,"5_2","5","2","2022_9_26_13-33-08_0.jpg",-0.623162433102542,-0.319116089051945,5,26,0,5,0,0,2,0,0,0,52,2,3,0,0,0,4,0,0
1,729,"5_2","5","2","2022_9_26_13-33-08_360.jpg",0.521556212796006,-0.207418770299264,0,4,4,18,4,0,4,0,0,0,4,0,50,0,12,0,0,0,0
1,764,"5_2","5","2","2022_9_26_13-33-08_72.jpg",-0.284203641643691,0.313512622844547,15,37,0,2,0,0,22,0,0,0,15,0,0,0,5,0,2,0,0
1,700,"5_2","5","2","2022_9_26_13-33-08_152.jpg",-0.314150414627255,0.62974647489916,0,18,8,46,8,2,4,0,0,0,6,6,0,0,2,0,0,0,0
1,719,"5_2","5","2","2022_9_26_13-33-08_288.jpg",-0.397397867746121,1.04007746426404,0,6,14,52,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0
1,721,"5_2","5","2","2022_9_26_13-33-08_304.jpg",0.604400410846178,0.171761325158156,4,0,9,45,0,0,9,0,0,0,0,0,29,0,4,0,0,0,0
1,761,"5_2","5","2","2022_9_26_13-33-08_592.jpg",-0.315690580368923,0.745307831289015,16,14,10,46,0,0,6,0,0,0,2,2,0,0,0,0,0,0,2
1,727,"5_2","5","2","2022_9_26_13-33-08_344.jpg",0.296839716992369,-0.297015584405187,2,14,0,2,0,0,0,0,0,0,12,0,34,0,36,0,0,0,0
1,762,"5_2","5","2","2022_9_26_13-33-08_600.jpg",-0.359475098588265,0.269712179695226,12,18,0,22,0,0,10,0,0,0,18,2,0,0,2,0,0,0,0
1,704,"5_2","5","2","2022_9_26_13-33-08_176.jpg",0.260966878767042,0.810069704755514,0,0,6,32,0,0,34,0,0,0,0,0,4,0,12,0,0,0,0
1,752,"5_2","5","2","2022_9_26_13-33-08_528.jpg",-0.0606572463094752,0.892139500169345,3,3,13,45,0,0,28,0,0,0,0,0,0,0,6,0,0,0,0
1,710,"5_2","5","2","2022_9_26_13-33-08_224.jpg",-0.383112858699433,1.10677144999707,0,2,18,70,2,0,2,0,0,0,2,0,0,0,4,0,0,0,0
1,765,"5_2","5","2","2022_9_26_13-33-08_8.jpg",0.429421604461996,-0.233236091529967,16,28,0,1,0,0,9,0,0,0,0,2,33,0,3,0,0,0,0
1,707,"5_2","5","2","2022_9_26_13-33-08_200.jpg",0.41365122921722,0.851781467942564,0,0,24,6,0,0,28,0,0,0,0,0,0,0,24,0,0,0,0
1,759,"5_2","5","2","2022_9_26_13-33-08_576.jpg",-0.31296020993088,0.894994568356189,4,12,2,62,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0
1,739,"5_2","5","2","2022_9_26_13-33-08_432.jpg",0.0102906905577979,-0.04854214743028,6,10,8,30,4,0,2,4,0,0,16,0,16,0,4,0,0,0,0
1,709,"5_2","5","2","2022_9_26_13-33-08_216.jpg",0.131396503787627,0.72540748085595,0,2,6,36,0,0,22,0,0,0,0,6,4,0,12,0,0,0,0
1,724,"5_2","5","2","2022_9_26_13-33-08_320.jpg",-0.222299008423398,0.865376242893257,6,8,16,56,0,0,2,0,0,0,0,2,0,0,10,0,0,0,0
1,731,"5_2","5","2","2022_9_26_13-33-08_376.jpg",0.704495335332693,-0.0585260685291376,0,0,2,10,0,0,0,0,0,0,6,0,38,0,38,0,0,0,0
1,755,"5_2","5","2","2022_9_26_13-33-08_552.jpg",-0.45179856260885,0.748949277748924,2,6,0,60,0,0,10,0,0,0,8,4,0,0,2,0,0,0,2
1,748,"5_2","5","2","2022_9_26_13-33-08_496.jpg",0.131985029397079,0.313314593630853,0,10,2,32,0,0,26,0,0,0,6,0,12,0,4,0,0,0,0
1,756,"5_2","5","2","2022_9_26_13-33-08_56.jpg",-0.607346404350799,-0.0888708593334716,2,30,0,4,0,0,16,0,0,0,43,0,0,0,1,0,0,0,0
1,713,"5_2","5","2","2022_9_26_13-33-08_240.jpg",-0.284012453885785,1.29919630515752,0,0,22,64,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1,697,"5_2","5","2","2022_9_26_13-33-08_128.jpg",-0.299491364463859,0.834511653179295,0,25,0,37,0,0,32,0,0,0,3,0,0,0,1,0,0,0,0
1,734,"5_2","5","2","2022_9_26_13-33-08_40.jpg",-0.0966129686936377,-0.0700405723405617,4,44,0,10,0,0,11,0,0,0,15,1,11,0,1,0,0,0,0
1,696,"5_2","5","2","2022_9_26_13-33-08_120.jpg",0.205841683367152,-0.230946866968652,4,28,2,14,0,0,2,0,0,0,10,0,33,0,6,0,0,1,0
1,732,"5_2","5","2","2022_9_26_13-33-08_384.jpg",-0.408561223607542,1.28614912394008,2,0,14,80,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1,745,"5_2","5","2","2022_9_26_13-33-08_48.jpg",-0.702738211005513,-0.208978928029516,0,11,0,5,0,0,15,0,0,0,56,1,0,0,0,0,0,0,0
1,717,"5_2","5","2","2022_9_26_13-33-08_272.jpg",-0.497815568684745,1.33768496913331,0,0,5,91,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1,768,"5_2","5","2","2022_9_26_13-33-08_96.jpg",0.636843490784151,-0.546472672410118,1,20,0,0,10,0,10,0,0,0,0,0,56,0,0,0,2,0,0
1,718,"5_2","5","2","2022_9_26_13-33-08_280.jpg",-0.137757322402746,1.06842175384708,0,4,28,40,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
1,757,"5_2","5","2","2022_9_26_13-33-08_560.jpg",-0.551988655486411,0.617820705292161,4,16,0,60,0,0,4,0,0,0,12,0,0,0,2,0,0,0,0
1,773,"5_3","5","3","2022_9_26_13-51-04_128.jpg",0.395001506485564,-0.368871404757322,0,0,0,0,10,0,4,2,0,0,14,0,28,0,26,0,0,0,0
1,780,"5_3","5","3","2022_9_26_13-51-04_176.jpg",0.680750821032285,-0.318206905902434,2,6,4,6,4,0,0,0,0,0,0,0,60,0,18,0,0,0,0
1,806,"5_3","5","3","2022_9_26_13-51-04_8.jpg",-0.827747785239635,0.302822847839252,6,30,0,2,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0
1,785,"5_3","5","3","2022_9_26_13-51-04_224.jpg",0.430395262495443,0.390711392950059,0,12,6,28,4,0,0,0,0,0,0,2,14,0,34,0,0,0,0
1,786,"5_3","5","3","2022_9_26_13-51-04_232.jpg",0.266120907037044,-0.154506711978713,0,16,22,14,0,0,0,0,0,0,6,0,26,0,8,0,0,0,0
1,809,"5_3","5","3","2022_9_26_13-51-04_96.jpg",-0.29393336974271,-0.291640871841003,2,6,0,0,0,0,6,0,0,0,42,0,10,0,20,0,0,0,0
1,805,"5_3","5","3","2022_9_26_13-51-04_72.jpg",-0.577719954573778,0.583549550668684,0,8,0,0,0,8,4,0,0,12,14,0,0,0,42,0,0,0,0
1,798,"5_3","5","3","2022_9_26_13-51-04_320.jpg",0.426706773230002,-0.35363582586497,2,4,0,0,6,0,4,6,2,0,10,0,36,0,14,0,0,0,0
1,784,"5_3","5","3","2022_9_26_13-51-04_208.jpg",0.866459207674573,-0.432100811127109,0,0,0,0,8,0,0,2,0,0,4,0,48,0,16,0,0,0,0
1,769,"5_3","5","3","2022_9_26_13-51-04_0.jpg",-0.572275972103618,0.336800197866147,2,42,0,12,0,0,2,0,0,0,16,2,0,0,4,0,0,0,0
1,793,"5_3","5","3","2022_9_26_13-51-04_280.jpg",0.138673377500497,-0.485604182746845,0,4,0,0,18,0,0,0,0,0,22,0,20,0,22,0,0,0,0
1,794,"5_3","5","3","2022_9_26_13-51-04_296.jpg",1.07535154358421,0.146016998309395,2,0,0,0,20,0,0,2,0,0,0,0,16,0,34,0,0,0,0
1,789,"5_3","5","3","2022_9_26_13-51-04_248.jpg",0.375573027720843,0.639208763877317,2,12,0,22,4,0,0,14,0,0,0,6,4,0,36,0,0,0,0
1,807,"5_3","5","3","2022_9_26_13-51-04_80.jpg",0.61277695506453,0.91254727058046,0,4,0,0,0,0,22,0,0,0,0,2,0,0,72,0,0,0,0
1,774,"5_3","5","3","2022_9_26_13-51-04_136.jpg",0.472962299157745,0.178448918450616,2,4,2,0,0,0,2,10,0,0,10,2,16,0,42,2,0,0,0
1,792,"5_3","5","3","2022_9_26_13-51-04_272.jpg",0.464541794688066,-0.365112852990566,0,18,0,4,4,0,0,0,0,0,6,0,48,0,16,0,0,0,0
1,801,"5_3","5","3","2022_9_26_13-51-04_40.jpg",0.83021766267669,0.646610323448434,2,2,0,0,14,0,4,10,0,0,2,2,0,0,60,2,0,0,0
1,797,"5_3","5","3","2022_9_26_13-51-04_32.jpg",-0.0867715426445671,-0.474808427170143,4,12,0,0,12,0,6,0,0,0,32,0,20,0,0,2,2,0,0
1,778,"5_3","5","3","2022_9_26_13-51-04_160.jpg",0.759033927027476,0.119363358930389,2,0,4,0,4,0,4,2,0,0,4,0,24,0,46,0,0,0,0
1,779,"5_3","5","3","2022_9_26_13-51-04_168.jpg",0.100545158633147,-0.16921908905447,0,2,0,4,4,0,8,0,0,0,20,0,18,0,28,0,0,0,0
1,802,"5_3","5","3","2022_9_26_13-51-04_48.jpg",0.557532754559158,-0.601990001384491,0,4,0,0,0,0,8,0,0,0,6,0,54,0,6,10,8,0,0
1,777,"5_3","5","3","2022_9_26_13-51-04_16.jpg",-0.102015269671931,-0.232584053575263,4,20,0,0,2,0,4,0,0,0,16,0,8,0,8,0,6,0,0
1,771,"5_3","5","3","2022_9_26_13-51-04_112.jpg",0.626511060994544,0.882220794482408,2,4,0,0,0,4,8,0,0,0,2,0,0,0,72,0,0,0,0
1,775,"5_3","5","3","2022_9_26_13-51-04_144.jpg",0.803468457130987,0.509769828069819,0,2,14,4,14,0,0,4,0,0,0,2,6,0,46,4,0,0,0
1,770,"5_3","5","3","2022_9_26_13-51-04_104.jpg",0.929081876138972,0.00372450305663337,0,0,0,0,0,0,14,0,0,0,0,0,42,0,44,0,0,0,0
1,788,"5_3","5","3","2022_9_26_13-51-04_240.jpg",0.0379767922672319,0.669374213547939,0,18,10,40,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0
1,791,"5_3","5","3","2022_9_26_13-51-04_264.jpg",0.252037440604409,-0.337602642627677,0,12,0,8,32,0,0,2,0,0,12,0,18,0,10,0,0,0,0
1,808,"5_3","5","3","2022_9_26_13-51-04_88.jpg",-0.138021317852717,-0.356078099166542,0,8,0,0,4,0,2,0,0,0,28,0,10,0,42,0,0,0,0
1,795,"5_3","5","3","2022_9_26_13-51-04_304.jpg",0.0230664991100624,0.0358097818478761,0,4,0,2,6,0,4,0,0,0,12,0,2,0,20,2,0,0,0
1,796,"5_3","5","3","2022_9_26_13-51-04_312.jpg",-0.151479679534842,-0.477449836711509,8,0,0,0,24,0,2,0,2,0,30,0,4,0,16,0,0,0,0
1,804,"5_3","5","3","2022_9_26_13-51-04_64.jpg",0.13023970827898,-0.266822315503798,2,0,8,0,12,2,2,0,0,8,16,0,10,0,38,0,0,0,0
1,799,"5_3","5","3","2022_9_26_13-51-04_328.jpg",0.735267020781796,-0.190652199557867,2,0,4,0,0,0,0,10,0,0,6,0,36,0,22,0,0,0,0
1,783,"5_3","5","3","2022_9_26_13-51-04_200.jpg",0.106799710001347,-0.240536685183422,0,0,2,0,4,0,8,4,0,0,22,2,20,0,28,0,0,0,0
1,782,"5_3","5","3","2022_9_26_13-51-04_192.jpg",0.470325660938743,0.0969839081725543,0,8,2,8,0,0,8,0,0,0,4,0,26,0,44,0,0,0,0
1,772,"5_3","5","3","2022_9_26_13-51-04_120.jpg",0.248193834464606,-0.514215918532723,4,0,0,0,0,0,14,0,0,0,20,2,52,0,4,0,2,0,0
1,800,"5_3","5","3","2022_9_26_13-51-04_336.jpg",-0.191739698351162,-0.164260899959078,4,4,0,6,8,0,8,0,0,0,34,2,8,0,12,0,0,0,0
1,790,"5_3","5","3","2022_9_26_13-51-04_256.jpg",0.200175796126649,0.230378710215259,2,14,6,18,0,0,2,0,0,0,2,6,14,0,20,0,0,0,0
1,781,"5_3","5","3","2022_9_26_13-51-04_184.jpg",0.322079549226414,-0.163125641913388,2,12,2,6,6,0,0,0,0,0,8,2,30,0,20,0,0,0,0
1,803,"5_3","5","3","2022_9_26_13-51-04_56.jpg",-0.122414710947155,-0.0407249208433563,2,8,12,4,0,0,0,0,0,6,22,10,12,0,24,0,0,0,0
1,787,"5_3","5","3","2022_9_26_13-51-04_24.jpg",0.488099403823176,-0.761890987038925,0,0,0,0,0,0,10,0,0,0,12,0,64,0,0,0,0,0,0
1,776,"5_3","5","3","2022_9_26_13-51-04_152.jpg",0.465296965082852,0.0906178356583005,0,8,6,0,4,0,0,2,0,0,8,0,16,0,32,4,0,0,0
1,848,"6_1","6","1","2022_8_15_09-59-38_376.jpg",-0.643843060876344,0.221231678765896,0,0,2,0,0,0,14,0,0,10,33,24,0,0,17,0,0,0,0
1,816,"6_1","6","1","2022_8_15_09-59-38_144.jpg",-0.969250408229887,-0.457017603242166,1,6,0,7,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
1,834,"6_1","6","1","2022_8_15_09-59-38_272.jpg",-0.789887663734237,-0.164060489536504,3,3,1,2,0,0,1,0,0,16,57,7,0,0,10,0,0,0,0
1,903,"6_1","6","1","2022_8_15_09-59-38_96.jpg",-0.786214863401778,-0.404397151265868,4,6,4,2,0,0,3,0,0,0,77,1,0,0,1,0,0,0,2
1,889,"6_1","6","1","2022_8_15_09-59-38_672.jpg",-0.646497635892056,0.284181958477054,0,1,1,6,0,0,12,0,0,9,28,33,0,0,8,0,0,0,1
1,877,"6_1","6","1","2022_8_15_09-59-38_584.jpg",0.20214849480899,1.29741119694853,0,2,0,0,0,0,4,0,0,19,0,40,0,0,9,0,0,0,0
1,875,"6_1","6","1","2022_8_15_09-59-38_568.jpg",0.454917531506181,1.15419138439649,0,0,0,0,0,0,17,0,0,0,0,67,0,0,15,0,0,0,0
1,822,"6_1","6","1","2022_8_15_09-59-38_184.jpg",-0.476679862938347,-0.453528086494804,1,0,5,0,0,0,19,0,0,8,48,0,8,0,1,0,0,0,0
1,844,"6_1","6","1","2022_8_15_09-59-38_344.jpg",-0.895968241433847,0.00768744023628275,0,0,8,1,0,0,7,0,0,34,41,5,0,0,4,0,0,0,0
1,841,"6_1","6","1","2022_8_15_09-59-38_320.jpg",-0.275232390585782,-0.108426186507124,0,3,4,4,0,0,8,0,0,17,33,2,7,0,22,0,0,0,0
1,867,"6_1","6","1","2022_8_15_09-59-38_512.jpg",-0.816404748878592,0.0809824453591784,0,0,3,1,0,0,12,0,0,20,40,19,0,0,5,0,0,0,0
1,880,"6_1","6","1","2022_8_15_09-59-38_608.jpg",0.32371727718858,1.01456183588797,0,1,1,0,0,0,27,0,0,2,0,21,0,0,10,0,0,0,0
1,897,"6_1","6","1","2022_8_15_09-59-38_728.jpg",-0.117191738813031,1.41528788391611,0,2,0,0,0,0,9,0,0,52,0,34,0,0,2,0,0,0,0
