Transect_key,Date,Time,Latitude,Longitude,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz
S_1,8/13/2025,12:18:48,47.619486799999997,-122.3636707,-0.640065193,2.837863922119141,47.619468843133397,-122.3636573,0.89325841,-15.82109833,NEDz,93.060082390030473,0.099693977,1.556435107555690,1.748525536223576,0.099325897,15.821098327636721
S_1,8/13/2025,12:18:49,47.619488199999999,-122.3636711,-0.665483475,2.926876068115234,47.619468614516599,-122.3636562,0.899999976,-15.81036949,NEDz,92.921457914260799,0.097674321,1.568181776639190,1.774896600177465,0.09257025,15.810369491577148
S_1,8/13/2025,12:18:50,47.619489799999997,-122.3636712,-0.685386658,3.022289276123047,47.619468435503634,-122.3636549,0.897572233,-15.79797935,NEDz,92.956645277505700,0.093709738,1.563951617772704,1.765424920590750,0.097467004,15.797979354858398
S_1,8/13/2025,12:18:51,47.619493100000000,-122.363671,-0.701057434,3.115798950195312,47.619468294557720,-122.3636537,0.907499969,-15.78471375,NEDz,93.041625999025200,0.094279551,1.581249945994582,1.804693483477217,0.094813672,15.784713745117188
S_1,8/13/2025,12:18:52,47.619489299999998,-122.3636638,-0.686571121,3.211502075195312,47.619468424850332,-122.3636524,0.908895317,-15.7732954,NEDz,87.002267621465364,0.090968548,1.583681233316516,1.810286211538632,0.096793292,15.773295402526855
S_1,8/13/2025,12:18:53,47.619484200000002,-122.3636605,-0.684548378,3.297058105468750,47.619468443043253,-122.3636512,0.906457113,-15.76594067,NEDz,84.406082491973962,0.072161017,1.579432848160403,1.800564022689706,0.085579938,15.765940666198730
S_1,8/13/2025,12:18:54,47.619483700000004,-122.3636608,-0.679828644,3.386718750000000,47.619468485493407,-122.36365,0.903699395,-15.75728416,NEDz,84.054043149553834,0.074281619,1.574627733007167,1.789568963731212,0.089784782,15.757284164428713
S_1,8/13/2025,12:18:55,47.619483899999999,-122.363661,-0.675382614,3.479366302490234,47.619468525481842,-122.3636488,0.906781579,-15.74753666,NEDz,84.093549157940984,0.082102524,1.579998205634870,1.801793298236572,0.092754171,15.747536659240724
S_1,8/13/2025,12:18:56,47.619486899999998,-122.363666,-0.672533035,3.569446563720703,47.619468551111474,-122.3636476,0.903583788,-15.73723412,NEDz,84.194454704195209,0.084530133,1.574426296870668,1.789110452370156,0.090125321,15.737234115600586
S_1,8/13/2025,12:18:57,47.619483099999997,-122.3636557,-0.669992447,3.656993865966797,47.619468573962003,-122.3636465,0.901453463,-15.7234726,NEDz,84.253551190307647,0.084400485,1.570714367599537,1.780661314237239,0.087584158,15.723472595214844
S_1,8/13/2025,12:18:58,47.619481899999997,-122.3636553,-0.673196793,3.739177703857422,47.619468545141501,-122.3636454,0.90294795,-15.70854378,NEDz,84.300994284758872,0.083916445,1.573318398119922,1.786743165670186,0.082246283,15.708543777465820
S_1,8/13/2025,12:18:59,47.619481700000001,-122.3636563,-0.680819511,3.824523925781250,47.619468476581325,-122.3636442,0.908837177,-15.69378281,NEDz,84.270867387690529,0.085684773,1.583579929678102,1.809946061660876,0.085685958,15.693782806396484
S_1,8/13/2025,12:19:00,47.619482499999997,-122.3636569,-0.690360069,3.924320220947266,47.619468390771750,-122.3636429,0.913011348,-15.67712402,NEDz,84.499675964110665,0.101048394,1.590853106440881,1.827014302666321,0.100251298,15.677124023437500
S_1,8/13/2025,12:19:01,47.619482499999997,-122.3636569,-0.713829041,4.030998229980469,47.619468179687409,-122.3636415,0.923837186,-15.66133595,NEDz,87.152519195008225,0.106041639,1.609716308240828,1.870212576995278,0.109229072,15.661335945129396
S_1,8/13/2025,12:19:02,47.619487399999997,-122.3636626,-0.725201607,4.132019042968750,47.619468077400398,-122.3636401,0.907267411,-15.65510464,NEDz,86.957158629851989,0.107385828,1.580844731440927,1.803771129227656,0.101658939,15.655104637145996
S_1,8/13/2025,12:19:03,47.619486400000000,-122.3636547,-0.735744476,4.230632781982422,47.619467982575848,-122.3636388,0.906327654,-15.64738941,NEDz,87.473190035317188,0.105295481,1.579207275455038,1.799992973431126,0.099175711,15.647389411926270
S_1,8/13/2025,12:19:04,47.619486999999999,-122.3636545,-0.746741295,4.336063385009766,47.619467883668392,-122.3636374,0.904855463,-15.63692856,NEDz,88.121645012113305,0.107239028,1.576642094372160,1.794154077341762,0.106002557,15.636928558349609
